date,from,to,code,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-01-15,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.65,16.4325
2019-01-15,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-15,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.2,13.86
2019-01-15,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.38,15.099
2019-01-15,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.78,12.369
2019-01-15,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.66,12.243
2019-01-15,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.56,11.088
2019-01-15,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.56,11.088
2019-01-15,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.66,11.193
2019-01-15,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.52,12.096
2019-01-15,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.05,12.6525
2019-01-15,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.05,12.6525
2019-01-15,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.04,11.592
2019-01-15,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.84,13.482
2019-01-15,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.6,13.23
2019-01-15,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.04,11.592
2019-01-16,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.72,13.356
2019-01-16,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.22,12.831
2019-01-16,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.36,12.978
2019-01-16,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.77,13.4085
2019-01-16,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.84,13.482
2019-01-16,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.11,14.8155
2019-01-16,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.68,14.364
2019-01-16,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.29,16.0545
2019-01-16,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.32,17.136
2019-01-16,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,18,18.9
2019-01-16,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.52,30.996
2019-01-16,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.12,31.626
2019-01-16,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.24,31.752
2019-01-16,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.24,31.752
2019-01-16,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.24,31.752
2019-01-16,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,25.25,26.5125
2019-01-16,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-16,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.6,13.23
2019-01-16,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-16,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.92,14.616
2019-01-16,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.92,14.616
2019-01-16,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-16,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.23,14.9415
2019-01-16,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.64,15.372
2019-01-16,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.3,15.015
2019-01-16,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.64,15.372
2019-01-16,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.36,16.128
2019-01-16,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.46,16.233
2019-01-16,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-16,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.48,16.254
2019-01-16,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.31,16.0755
2019-01-16,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-16,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.36,16.128
2019-01-16,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.34,14.007
2019-01-16,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.2,13.86
2019-01-16,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.29,16.0545
2019-01-16,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.72,13.356
2019-01-16,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.15,13.8075
2019-01-16,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.62,12.201
2019-01-16,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.76,12.348
2019-01-16,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.76,12.348
2019-01-16,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.76,12.348
2019-01-16,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.76,12.348
2019-01-16,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.76,12.348
2019-01-16,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.76,12.348
2019-01-16,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.76,12.348
2019-01-16,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.76,12.348
2019-01-16,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.32,10.836
2019-01-17,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.74,13.377
2019-01-17,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.84,13.482
2019-01-17,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.7,13.335
2019-01-17,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.34,14.007
2019-01-17,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-17,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.78,12.369
2019-01-17,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-17,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.81,12.4005
2019-01-17,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.62,12.201
2019-01-17,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.52,12.096
2019-01-17,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.04,11.592
2019-01-17,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,10.92,11.466
2019-01-17,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.9,12.495
2019-01-17,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.19,12.7995
2019-01-17,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.58,14.259
2019-01-17,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.2,13.86
2019-01-17,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.51,14.1855
2019-01-17,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.64,15.372
2019-01-17,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.3,15.015
2019-01-17,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.14,14.847
2019-01-17,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.99,14.6895
2019-01-17,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.32,13.986
2019-01-17,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.16,14.868
2019-01-17,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.58,14.259
2019-01-17,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.54,14.217
2019-01-17,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.39,14.0595
2019-01-17,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.49,14.1645
2019-01-17,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.63,14.3115
2019-01-17,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.34,14.007
2019-01-17,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.63,14.3115
2019-01-17,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.92,14.616
2019-01-17,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.92,14.616
2019-01-17,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-17,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.66,15.393
2019-01-17,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,26.4,27.72
2019-01-17,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,31.13,32.6865
2019-01-17,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,32.4,34.02
2019-01-17,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,32.4,34.02
2019-01-17,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,31.44,33.012
2019-01-17,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.24,31.752
2019-01-17,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,18.84,19.782
2019-01-17,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,17.76,18.648
2019-01-17,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.74,15.477
2019-01-17,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.87,14.5635
2019-01-17,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.83,15.5715
2019-01-17,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.56,14.238
2019-01-17,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.58,14.259
2019-01-17,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.39,14.0595
2019-01-18,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.63,14.3115
2019-01-18,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.72,13.356
2019-01-18,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.72,13.356
2019-01-18,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.6,13.23
2019-01-18,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.91,13.5555
2019-01-18,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.89,13.5345
2019-01-18,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.84,13.482
2019-01-18,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.31,12.9255
2019-01-18,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-18,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.96,13.608
2019-01-18,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.63,14.3115
2019-01-18,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.8,17.64
2019-01-18,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.16,14.868
2019-01-18,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-18,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.61,17.4405
2019-01-18,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.79,16.5795
2019-01-18,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-18,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-18,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-18,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-18,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-18,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-18,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.14,14.847
2019-01-18,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-18,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.06,13.713
2019-01-18,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.86,15.603
2019-01-18,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-18,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-18,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-18,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.32,13.986
2019-01-18,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-18,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,25.25,26.5125
2019-01-18,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.04,30.492
2019-01-18,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,28.32,29.736
2019-01-18,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,28.32,29.736
2019-01-18,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,28.03,29.4315
2019-01-18,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,26.88,28.224
2019-01-18,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.84,16.632
2019-01-18,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-18,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.28,14.994
2019-01-18,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.7,14.385
2019-01-18,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.81,15.5505
2019-01-18,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.98,13.629
2019-01-18,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.94,14.637
2019-01-18,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.37,14.0385
2019-01-18,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.96,13.608
2019-01-18,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.92,14.616
2019-01-18,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.91,13.5555
2019-01-19,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.36,16.128
2019-01-19,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.1,15.855
2019-01-19,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.16,14.868
2019-01-19,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.69,15.4245
2019-01-19,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-19,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.8,17.64
2019-01-19,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.32,17.136
2019-01-19,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,18.6,19.53
2019-01-19,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,18.12,19.026
2019-01-19,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,19.56,20.538
2019-01-19,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,32.16,33.768
2019-01-19,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,33.33,34.9965
2019-01-19,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,33.33,34.9965
2019-01-19,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,33.33,34.9965
2019-01-19,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,32.35,33.9675
2019-01-19,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.64,31.122
2019-01-19,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.1,16.905
2019-01-19,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.4,15.12
2019-01-19,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.24,16.002
2019-01-19,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.27,17.0835
2019-01-19,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,18.72,19.656
2019-01-19,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,19.46,20.433
2019-01-19,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,19.3,20.265
2019-01-19,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,19.2,20.16
2019-01-19,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,19.2,20.16
2019-01-19,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,19.01,19.9605
2019-01-19,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,17.88,18.774
2019-01-19,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,17.33,18.1965
2019-01-19,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.32,17.136
2019-01-19,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-19,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.54,15.267
2019-01-19,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.69,15.4245
2019-01-19,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.92,14.616
2019-01-19,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.96,13.608
2019-01-19,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.24,12.852
2019-01-19,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.25,13.9125
2019-01-19,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.77,13.4085
2019-01-19,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.03,13.6815
2019-01-19,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.14,12.747
2019-01-19,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.26,12.873
2019-01-19,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.29,12.9045
2019-01-19,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-19,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.79,13.4295
2019-01-19,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.79,13.4295
2019-01-19,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.29,12.9045
2019-01-19,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.96,13.608
2019-01-19,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.68,14.364
2019-01-19,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.31,12.9255
2019-01-20,00:00:00,00:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.66,14.343
2019-01-20,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.94,16.737
2019-01-20,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.13,13.7865
2019-01-20,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.13,13.7865
2019-01-20,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-20,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-20,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.68,14.364
2019-01-20,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.77,13.4085
2019-01-20,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.08,13.734
2019-01-20,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.25,13.9125
2019-01-20,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.88,15.624
2019-01-20,06:30:00,07:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.53,13.1565
2019-01-20,07:00:00,07:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-20,07:30:00,08:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.96,13.608
2019-01-20,08:00:00,08:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-20,08:30:00,09:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.36,16.128
2019-01-20,09:00:00,09:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.56,14.238
2019-01-20,09:30:00,10:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.12,15.876
2019-01-20,10:00:00,10:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.54,15.267
2019-01-20,10:30:00,11:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.15,13.8075
2019-01-20,11:00:00,11:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.78,14.469
2019-01-20,11:30:00,12:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-20,12:00:00,12:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-20,12:30:00,13:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.92,14.616
2019-01-20,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.64,15.372
2019-01-20,13:30:00,14:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.18,13.839
2019-01-20,14:00:00,14:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.94,13.587
2019-01-20,14:30:00,15:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.96,13.608
2019-01-20,15:00:00,15:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.48,13.104
2019-01-20,15:30:00,16:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.64,15.372
2019-01-20,16:00:00,16:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,24.74,25.977
2019-01-20,16:30:00,17:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.91,32.4555
2019-01-20,17:00:00,17:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.72,32.256
2019-01-20,17:30:00,18:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,30.24,31.752
2019-01-20,18:00:00,18:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,29.52,30.996
2019-01-20,18:30:00,19:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,26.78,28.119
2019-01-20,19:00:00,19:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.8,17.64
2019-01-20,19:30:00,20:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.16,14.868
2019-01-20,20:00:00,20:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.34,16.107
2019-01-20,20:30:00,21:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.86,13.503
2019-01-20,21:00:00,21:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,14.14,14.847
2019-01-20,21:30:00,22:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.96,13.608
2019-01-20,22:00:00,22:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.12,15.876
2019-01-20,22:30:00,23:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.2,13.86
2019-01-20,23:00:00,23:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.19,12.7995
2019-01-20,23:30:00,00:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12,12.6
2019-01-20,01:00:00,01:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.65,16.4325
2019-01-20,01:30:00,02:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.22,13.881
2019-01-21,13:00:00,13:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,15.84,16.632
2019-01-21,00:30:00,01:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.5,13.125
2019-01-21,02:00:00,02:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.5,13.125
2019-01-21,02:30:00,03:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.5,13.125
2019-01-21,03:00:00,03:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.5,13.125
2019-01-21,03:30:00,04:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.24,12.852
2019-01-21,04:00:00,04:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,12.24,12.852
2019-01-21,04:30:00,05:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,11.86,12.453
2019-01-21,05:00:00,05:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.68,14.364
2019-01-21,05:30:00,06:00:00,E-1R-AGILE-18-02-21-P,NorthScotland,13.44,14.112
2019-01-21,06:00:00,06:30:00,E-1R-AGILE-18-02-21-P,NorthScotland,16.8,17.64
