date,from,to,code,gsp,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-01-30,17:00:00,17:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,33.33,34.9965
2019-01-30,17:30:00,18:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,33.33,34.9965
2019-01-30,18:00:00,18:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,33.33,34.9965
2019-01-30,18:30:00,19:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,33.33,34.9965
2019-01-30,19:00:00,19:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,20.4,21.42
2019-01-30,19:30:00,20:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,19,19.95
2019-01-30,20:00:00,20:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,16.4,17.22
2019-01-30,20:30:00,21:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,14.8,15.54
2019-01-30,21:00:00,21:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,14.63,15.3615
2019-01-30,21:30:00,22:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,11.8,12.39
2019-01-30,22:00:00,22:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,11.2,11.76
2019-01-30,22:30:00,23:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,10.6,11.13
2019-01-30,23:00:00,23:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,10.02,10.521
2019-01-30,00:00:00,00:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,9.4,9.87
2019-01-31,23:00:00,23:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,9.2,9.66
2019-01-31,00:00:00,00:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,9.66,10.143
2019-01-31,00:30:00,01:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,10.94,11.487
2019-01-31,01:00:00,01:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,11.36,11.928
2019-01-31,01:30:00,02:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,10.6,11.13
2019-01-31,02:00:00,02:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,10.6,11.13
2019-01-31,02:30:00,03:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,10.6,11.13
2019-01-31,03:00:00,03:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,10.2,10.71
2019-01-31,03:30:00,04:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,10.2,10.71
2019-01-31,04:00:00,04:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,10,10.5
2019-01-31,04:30:00,05:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,9.6,10.08
2019-01-31,05:00:00,05:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,11,11.55
2019-01-31,05:30:00,06:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,10.96,11.508
2019-01-31,06:00:00,06:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,13.36,14.028
2019-01-31,06:30:00,07:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,11.2,11.76
2019-01-31,07:00:00,07:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,13.04,13.692
2019-01-31,07:30:00,08:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,14.56,15.288
2019-01-31,08:00:00,08:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,14.5,15.225
2019-01-31,08:30:00,09:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,13.98,14.679
2019-01-31,09:00:00,09:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,14.2,14.91
2019-01-31,09:30:00,10:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,13.44,14.112
2019-01-31,10:00:00,10:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,13.16,13.818
2019-01-31,10:30:00,11:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,12.28,12.894
2019-01-31,11:00:00,11:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,12.52,13.146
2019-01-31,11:30:00,12:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,11.6,12.18
2019-01-31,12:00:00,12:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,12.02,12.621
2019-01-31,12:30:00,13:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,11.48,12.054
2019-01-31,13:00:00,13:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,12.8,13.44
2019-01-31,13:30:00,14:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,12,12.6
2019-01-31,14:00:00,14:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,12,12.6
2019-01-31,14:30:00,15:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,11.6,12.18
2019-01-31,15:00:00,15:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,11.1,11.655
2019-01-31,15:30:00,16:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,12.4,13.02
2019-01-31,16:00:00,16:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,24.96,26.208
2019-01-31,16:30:00,17:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,27.6,28.98
2019-01-31,17:00:00,17:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,26.8,28.14
2019-01-31,17:30:00,18:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,27.2,28.56
2019-01-31,18:00:00,18:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,26.7,28.035
2019-01-31,18:30:00,19:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,25.96,27.258
2019-01-31,19:00:00,19:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,12.9,13.545
2019-01-31,19:30:00,20:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,13.26,13.923
2019-01-31,20:00:00,20:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,12.18,12.789
2019-01-31,20:30:00,21:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,11.1,11.655
2019-01-31,21:00:00,21:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,10.5,11.025
2019-01-31,21:30:00,22:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,9.8,10.29
2019-01-31,22:00:00,22:30:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,9.5,9.975
2019-01-31,22:30:00,23:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,9.28,9.744
2019-01-31,23:30:00,00:00:00,E-1R-AGILE-18-02-21-B,_B,EastMidlands,9.1,9.555
