date,from,to,code,region_name,unit_rate_excl_vat,unit_rate_incl_vat
2019-01-13,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.81,13.4505
2019-01-13,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.28,14.994
2019-01-13,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.81,13.4505
2019-01-13,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-13,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.71,11.2455
2019-01-13,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-13,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,9.45,9.9225
2019-01-13,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,9.28,9.744
2019-01-13,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,9.24,9.702
2019-01-13,00:00:00,00:30:00,E-1R-AGILE-18-02-21-A,Eastern,9.28,9.744
2019-01-14,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.81,13.4505
2019-01-14,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,11,11.55
2019-01-14,01:00:00,01:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.6,11.13
2019-01-14,01:30:00,02:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.52,11.046
2019-01-14,02:00:00,02:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-14,02:30:00,03:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-14,03:00:00,03:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.54,11.067
2019-01-14,03:30:00,04:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-14,04:00:00,04:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-14,04:30:00,05:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-14,05:00:00,05:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.09,11.6445
2019-01-14,05:30:00,06:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.53,12.1065
2019-01-14,06:00:00,06:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.89,13.5345
2019-01-14,06:30:00,07:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-14,07:00:00,07:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-14,07:30:00,08:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.16,12.768
2019-01-14,08:00:00,08:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-14,08:30:00,09:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-14,09:00:00,09:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.38,14.049
2019-01-14,09:30:00,10:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.96,13.608
2019-01-14,10:00:00,10:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.07,14.7735
2019-01-14,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-14,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.46,14.133
2019-01-14,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.46,14.133
2019-01-14,00:30:00,01:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.67,11.2035
2019-01-14,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-14,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.21,13.8705
2019-01-14,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-14,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-14,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-14,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-14,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.07,14.7735
2019-01-14,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,27.11,28.4655
2019-01-14,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,31.48,33.054
2019-01-14,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,31.9,33.495
2019-01-14,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,31.48,33.054
2019-01-14,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,29.44,30.912
2019-01-14,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,27.49,28.8645
2019-01-14,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,16.44,17.262
2019-01-14,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.7,15.435
2019-01-14,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.94,14.637
2019-01-14,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-14,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.24,12.852
2019-01-14,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.44,12.012
2019-01-14,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.44,12.012
2019-01-14,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.79,11.3295
2019-01-14,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.44,12.012
2019-01-14,00:00:00,00:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-15,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.58,11.109
2019-01-15,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-15,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-15,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,11,11.55
2019-01-15,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.71,11.2455
2019-01-15,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-15,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-15,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.65,14.3325
2019-01-15,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.86,14.553
2019-01-15,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.47,15.1935
2019-01-15,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,26.36,27.678
2019-01-15,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,28.22,29.631
2019-01-15,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,28.44,29.862
2019-01-15,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,28.67,30.1035
2019-01-15,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,28.52,29.946
2019-01-15,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,24.34,25.557
2019-01-15,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.52,13.146
2019-01-15,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.84,11.382
2019-01-15,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.29,11.8545
2019-01-15,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.34,11.907
2019-01-15,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-15,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-15,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.99,12.5895
2019-01-15,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.01,12.6105
2019-01-15,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.92,13.566
2019-01-15,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-15,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-15,10:00:00,10:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.86,14.553
2019-01-15,09:30:00,10:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-15,09:00:00,09:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.49,15.2145
2019-01-15,08:30:00,09:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-15,08:00:00,08:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.69,14.3745
2019-01-15,07:30:00,08:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.69,14.3745
2019-01-15,07:00:00,07:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-15,06:30:00,07:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-15,06:00:00,06:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.58,13.209
2019-01-15,05:30:00,06:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.31,10.8255
2019-01-15,05:00:00,05:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.21,10.7205
2019-01-15,04:30:00,05:00:00,E-1R-AGILE-18-02-21-A,Eastern,9.24,9.702
2019-01-15,04:00:00,04:30:00,E-1R-AGILE-18-02-21-A,Eastern,9.24,9.702
2019-01-15,03:30:00,04:00:00,E-1R-AGILE-18-02-21-A,Eastern,9.32,9.786
2019-01-15,03:00:00,03:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.08,10.584
2019-01-15,02:30:00,03:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.54,11.067
2019-01-15,02:00:00,02:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.54,11.067
2019-01-15,01:30:00,02:00:00,E-1R-AGILE-18-02-21-A,Eastern,9.66,10.143
2019-01-15,01:00:00,01:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.24,11.802
2019-01-15,00:30:00,01:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.02,11.571
2019-01-15,00:00:00,00:30:00,E-1R-AGILE-18-02-21-A,Eastern,9.66,10.143
2019-01-16,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.13,11.6865
2019-01-16,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.69,11.2245
2019-01-16,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.82,11.361
2019-01-16,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.17,11.7285
2019-01-16,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.24,11.802
2019-01-16,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.35,12.9675
2019-01-16,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.97,12.5685
2019-01-16,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.38,14.049
2019-01-16,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.28,14.994
2019-01-16,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,15.75,16.5375
2019-01-16,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,28.33,29.7465
2019-01-16,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,28.86,30.303
2019-01-16,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,28.96,30.408
2019-01-16,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,28.96,30.408
2019-01-16,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,28.96,30.408
2019-01-16,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,24.59,25.8195
2019-01-16,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-16,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.02,11.571
2019-01-16,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-16,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-16,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-16,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-16,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.45,13.0725
2019-01-16,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.81,13.4505
2019-01-16,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.52,13.146
2019-01-16,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.81,13.4505
2019-01-16,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-16,10:00:00,10:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.52,14.196
2019-01-16,09:30:00,10:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-16,09:00:00,09:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.54,14.217
2019-01-16,08:30:00,09:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.4,14.07
2019-01-16,08:00:00,08:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-16,07:30:00,08:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-16,07:00:00,07:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.68,12.264
2019-01-16,06:30:00,07:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-16,06:00:00,06:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.38,14.049
2019-01-16,05:30:00,06:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.13,11.6865
2019-01-16,05:00:00,05:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.51,12.0855
2019-01-16,04:30:00,05:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.16,10.668
2019-01-16,04:00:00,04:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.29,10.8045
2019-01-16,03:30:00,04:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.29,10.8045
2019-01-16,03:00:00,03:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.29,10.8045
2019-01-16,02:30:00,03:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.29,10.8045
2019-01-16,02:00:00,02:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.29,10.8045
2019-01-16,01:30:00,02:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.29,10.8045
2019-01-16,01:00:00,01:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.29,10.8045
2019-01-16,00:30:00,01:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.29,10.8045
2019-01-16,00:00:00,00:30:00,E-1R-AGILE-18-02-21-A,Eastern,9.03,9.4815
2019-01-17,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.15,11.7075
2019-01-17,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.24,11.802
2019-01-17,00:00:00,00:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.11,11.6655
2019-01-17,00:30:00,01:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.68,12.264
2019-01-17,01:00:00,01:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.92,11.466
2019-01-17,01:30:00,02:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.31,10.8255
2019-01-17,02:00:00,02:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-17,02:30:00,03:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.33,10.8465
2019-01-17,03:00:00,03:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.16,10.668
2019-01-17,03:30:00,04:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.08,10.584
2019-01-17,04:00:00,04:30:00,E-1R-AGILE-18-02-21-A,Eastern,9.66,10.143
2019-01-17,04:30:00,05:00:00,E-1R-AGILE-18-02-21-A,Eastern,9.56,10.038
2019-01-17,05:00:00,05:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.42,10.941
2019-01-17,05:30:00,06:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.67,11.2035
2019-01-17,06:00:00,06:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.89,12.4845
2019-01-17,06:30:00,07:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.55,12.1275
2019-01-17,07:00:00,07:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.82,12.411
2019-01-17,07:30:00,08:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.81,13.4505
2019-01-17,08:00:00,08:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.52,13.146
2019-01-17,08:30:00,09:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.37,12.9885
2019-01-17,09:00:00,09:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.24,12.852
2019-01-17,09:30:00,10:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.66,12.243
2019-01-17,10:00:00,10:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.39,13.0095
2019-01-17,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.89,12.4845
2019-01-17,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.84,12.432
2019-01-17,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.72,12.306
2019-01-17,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.8,12.39
2019-01-17,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.93,12.5265
2019-01-17,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.68,12.264
2019-01-17,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.93,12.5265
2019-01-17,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-17,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-17,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-17,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.83,13.4715
2019-01-17,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,25.6,26.88
2019-01-17,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,29.74,31.227
2019-01-17,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,30.85,32.3925
2019-01-17,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,30.85,32.3925
2019-01-17,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,30.01,31.5105
2019-01-17,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,28.96,30.408
2019-01-17,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,16.48,17.304
2019-01-17,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,15.54,16.317
2019-01-17,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.89,13.5345
2019-01-17,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.14,12.747
2019-01-17,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.98,13.629
2019-01-17,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.86,12.453
2019-01-17,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.89,12.4845
2019-01-17,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.72,12.306
2019-01-18,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.93,12.5265
2019-01-18,00:00:00,00:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.13,11.6865
2019-01-18,01:30:00,02:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.13,11.6865
2019-01-18,02:00:00,02:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.02,11.571
2019-01-18,02:30:00,03:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.3,11.865
2019-01-18,03:00:00,03:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.28,11.844
2019-01-18,03:30:00,04:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.24,11.802
2019-01-18,04:00:00,04:30:00,E-1R-AGILE-18-02-21-A,Eastern,10.77,11.3085
2019-01-18,04:30:00,05:00:00,E-1R-AGILE-18-02-21-A,Eastern,10.5,11.025
2019-01-18,05:00:00,05:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.34,11.907
2019-01-18,05:30:00,06:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.93,12.5265
2019-01-18,06:00:00,06:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.7,15.435
2019-01-18,06:30:00,07:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.39,13.0095
2019-01-18,07:00:00,07:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-18,07:30:00,08:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.53,15.2565
2019-01-18,08:00:00,08:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.82,14.511
2019-01-18,08:30:00,09:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-18,09:00:00,09:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-18,09:30:00,10:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-18,10:00:00,10:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-18,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-18,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-18,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.37,12.9885
2019-01-18,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-18,01:00:00,01:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.42,11.991
2019-01-18,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,13,13.65
2019-01-18,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-18,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-18,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.76,12.348
2019-01-18,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.66,12.243
2019-01-18,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-18,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,24.59,25.8195
2019-01-18,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,27.91,29.3055
2019-01-18,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,27.28,28.644
2019-01-18,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,27.28,28.644
2019-01-18,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,27.03,28.3815
2019-01-18,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,26.02,27.321
2019-01-18,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.86,14.553
2019-01-18,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.02,13.671
2019-01-18,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.5,13.125
2019-01-18,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.99,12.5895
2019-01-18,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.96,13.608
2019-01-18,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.36,11.928
2019-01-18,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.2,12.81
2019-01-18,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.7,12.285
2019-01-18,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,11.34,11.907
2019-01-18,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.18,12.789
2019-01-18,00:30:00,01:00:00,E-1R-AGILE-18-02-21-A,Eastern,11.3,11.865
2019-01-19,23:30:00,00:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.44,14.112
2019-01-19,23:00:00,23:30:00,E-1R-AGILE-18-02-21-A,Eastern,13.21,13.8705
2019-01-19,22:30:00,23:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.39,13.0095
2019-01-19,22:00:00,22:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.85,13.4925
2019-01-19,21:30:00,22:00:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-19,21:00:00,21:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.7,15.435
2019-01-19,20:30:00,21:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.28,14.994
2019-01-19,20:00:00,20:30:00,E-1R-AGILE-18-02-21-A,Eastern,16.28,17.094
2019-01-19,19:30:00,20:00:00,E-1R-AGILE-18-02-21-A,Eastern,15.86,16.653
2019-01-19,19:00:00,19:30:00,E-1R-AGILE-18-02-21-A,Eastern,17.12,17.976
2019-01-19,18:30:00,19:00:00,E-1R-AGILE-18-02-21-A,Eastern,30.64,32.172
2019-01-19,18:00:00,18:30:00,E-1R-AGILE-18-02-21-A,Eastern,33.16,34.818
2019-01-19,17:30:00,18:00:00,E-1R-AGILE-18-02-21-A,Eastern,33.33,34.9965
2019-01-19,17:00:00,17:30:00,E-1R-AGILE-18-02-21-A,Eastern,32.93,34.5765
2019-01-19,16:30:00,17:00:00,E-1R-AGILE-18-02-21-A,Eastern,30.81,32.3505
2019-01-19,16:00:00,16:30:00,E-1R-AGILE-18-02-21-A,Eastern,28.44,29.862
2019-01-19,15:30:00,16:00:00,E-1R-AGILE-18-02-21-A,Eastern,14.09,14.7945
2019-01-19,15:00:00,15:30:00,E-1R-AGILE-18-02-21-A,Eastern,12.6,13.23
2019-01-19,14:30:00,15:00:00,E-1R-AGILE-18-02-21-A,Eastern,13.34,14.007
2019-01-19,14:00:00,14:30:00,E-1R-AGILE-18-02-21-A,Eastern,14.24,14.952
2019-01-19,13:30:00,14:00:00,E-1R-AGILE-18-02-21-A,Eastern,16.38,17.199
2019-01-19,13:00:00,13:30:00,E-1R-AGILE-18-02-21-A,Eastern,17.03,17.8815
2019-01-19,12:30:00,13:00:00,E-1R-AGILE-18-02-21-A,Eastern,16.88,17.724
2019-01-19,12:00:00,12:30:00,E-1R-AGILE-18-02-21-A,Eastern,16.8,17.64
2019-01-19,11:30:00,12:00:00,E-1R-AGILE-18-02-21-A,Eastern,16.8,17.64
2019-01-19,11:00:00,11:30:00,E-1R-AGILE-18-02-21-A,Eastern,16.63,17.4615
2019-01-19,10:30:00,11:00:00,E-1R-AGILE-18-02-21-A,Eastern,15.64,16.422
